#;NAME;ELONG;ELAT;F0;PEPOCH;BINARY
2282;J1847-0443;282.56;18.19;2.93399568493;52403.00000;*
2283;J1847-0605;282.31;16.85;1.28507557015;51719.000;*
2284;J1847+0614g;283.56;29.11;0.601316;*;*
2285;J1848-0023;283.18;22.50;1.8600369356;52522.00000;*
2286;J1848-0055;283.16;21.95;3.6422351217;52353.00000;*
2287;B1845-01;283.01;21.49;1.51645647068;50022.00;*
2288;J1848+0127g;283.27;24.33;1.872589;*;*
2289;J1848+0150g;283.42;24.71;0.303938;*;*
2290;J1848+0351;283.63;26.73;5.22349606796;54620.000;*
2291;J1848-0511;282.62;17.72;0.61082541181;52777.00001;*
2292;J1848-0601;282.57;16.89;4.44435604316;53041.00000;*
2293;J1848+0604;283.92;28.93;0.450734159790;51602;*
2294;J1848+0647;284.01;29.64;1.9764535636;51824.0;*
2295;J1848+0826;284.14;31.29;3.04261430719;49079.5;*
2296;J1848-1150;282.02;11.10;0.762068243394;53040.00000;*
2297;J1848+12;284.60;35.66;1.32498;51316.7;*
2298;J1848-1243;281.97;10.21;2.41322434741;55595;*
2299;J1848-1414;281.92321;8.6991;3.35830177748;50866.00;*
2300;J1848+1516;285.05;38.08;0.447673708967;57655;*
2301;B1845-19;281.36275;3.0890;0.2321160610787;48695.00;*
2302;J1849-0001;283.32;22.85;25.958797047369;58239.92;*
2303;J1849+0001g;283.42;22.88;1.902588;*;*
2304;J1849+0009g;283.52;23.01;0.758409;*;*
2305;J1849-0014g;283.43;22.63;2.033719;*;*
2306;J1849+0016g;283.60;23.12;552.486188;*;*
2307;J1849-0019g;283.35;22.55;1.097249;*;*
2308;J1849+0037g;283.50;23.48;2.522132;*;*
2309;J1849-0040;283.29;22.20;1.4870317290;52633.00000;*
2310;J1849+0106;283.68;23.95;0.54577427435;57016.00;*
2311;J1849+0127;283.66;24.31;1.8444893290;51664.000;*
2312;J1849+0225g;283.62;25.28;0.678187;*;*
2313;J1849-0317;283.25;19.57;1.49609259039;51720.000;*
2314;J1849+0339g;283.94;26.49;0.599981;*;*
2315;J1849+0409;283.76;27.02;1.313725400789;53035.00000;*
2316;J1849+0430;283.97;27.35;2.3745873338;58073.00;*
2317;J1849-0614;282.91;16.64;1.04889509644;52417.00000;*
2318;B1846-06;282.711470;16.28060;0.689028170522;48736.00;*
2319;J1849+2423;286.69;47.12;3.6279007508719;52199;*
2320;J1849+2559;287.07;48.70;1.925804879053;57785;*
2321;J1850-0002g;283.58;22.82;1.119370;*;*
2322;J1850-0006;283.79;22.73;0.45630888762;54274.6;*
2323;J1850+0011g;283.62;23.03;5.968724;*;*
2324;J1850-0020g;283.58;22.52;0.635086;*;*
2325;J1850+0026;283.83;23.27;0.924347874193;51353.000;*
2326;J1850-0026;283.61;22.41;6.00117895856;54263.7;*
2327;J1850-0031;283.68;22.32;1.36205478318;52015.00000;*
2328;J1850+0124;283.73;24.25;280.9175173300;55383;ELL1
2329;J1850+0242;284.06;25.54;223.221059721;56554.29;ELL1
2330;J1850+0423;284.15;27.21;3.43978058659;54600.000;*
2331;B1848+13;285.325255;36.368375;2.893670083930;49722.00;*
2332;J1850+15;285.46;38.30;0.7225616;54831;*
2333;J1851+00;283.88;22.99;43.770068;58902.066301;*
2334;J1851-0029;284.05;22.31;1.92781699864;54143.7;*
2335;J1851-0053;283.78;21.95;0.70969034698;52585.00001;*
2336;J1851+0056g;284.07;23.75;3.435246;*;*
2337;J1851-0114;283.80;21.59;1.04911793370;53038.00000;*
2338;J1851+0118;284.23;24.12;1.10256396094;51936.00000;*
2339;J1851+0233;284.17;25.38;2.90682203725;56700;*
2340;J1851+0241;284.23;25.50;0.22265177397;56240.00;*
2341;J1851-0241;283.65;20.14;2.29782657944;52300.00000;*
2342;B1848+04;284.32965;27.10991;3.51250044908;49845.00;*
2343;J1851-0633;283.38;16.28;0.520751388080;58382.0;*
2344;B1848+12;285.43214;35.74894;0.82966670116;49908.00;*
2345;J1852-0000;284.30;22.78;0.520652642675;58205.00;*
2346;J1852-0002g;284.17;22.77;4.079967;*;*
2347;J1852+0008;284.33;22.92;2.13723569512;52584.00000;*
2348;J1852+0013;284.34;23.02;1.04411277814;52633.00000;*
2349;J1852+0018g;284.29;23.09;3.137156;*;*
2350;J1852-0024g;284.15;22.40;2.813335;*;*
2351;B1849+00;284.3045;23.3243;0.45867453075;49613.00;*
2352;J1852+0033;284.39;23.34;0.0865148188;54728.7;*
2353;J1852-0033g;284.18;22.25;0.730444;*;*
2354;J1852-0039g;284.11;22.15;1.245470;*;*
2355;J1852+0040;284.37;23.46;9.5317425528;54597.000;*
2356;J1852-0044g;284.17;22.06;414.937759;*;*
2357;J1852-0055g;284.13;21.88;6.096446;*;*
2358;J1852+0056g;284.29;23.73;0.849048;*;*
2359;J1852-0118;284.06;21.50;2.21497260384;52611.00000;*
2360;J1852-0127;283.99;21.35;2.33111684577;52608.00000;*
2361;J1852+0158g;284.54;24.74;5.384160;*;*
2362;J1852+0305;284.61;25.86;0.7540633266;51664.000;*
2363;J1852+0309g;284.51;25.93;179.211470;*;*
2364;J1852-0635;283.70;16.21;1.90782618111;57600;*
2365;J1852+0857g;285.32;31.69;0.265102;*;*
2366;J1852-13;282.89;9.74;232.018561;*;*
2367;J1852-2610;281.888479;-3.2760;2.973207255421;50866.00;*
2368;J1853-0003g;284.50;22.72;5.830224;*;*
2369;J1853-0004;284.49;22.69;9.85832573140;55446;*
2370;J1853-0008g;284.43;22.64;354.609929;*;*
2371;J1853+0009;284.58;22.90;29.9445469;58939.971197;*
2372;J1853+0011;284.55;22.96;2.513260850307;55163;*
2373;J1853+0013g;284.66;22.97;1.076971;*;*
2374;J1853+0023g;284.48;23.16;1.733523;*;*
2375;J1853+0029;284.53;23.26;0.53283385556;57826.00;*
2376;J1853+0056;284.64;23.71;3.6287419642;51665.000;*
2377;J1853+0237g;284.94;25.36;2.339783;*;*
2378;J1853+0259;284.79;25.75;1.707787667113;57093.00;*
2379;J1853+0312g;284.81;25.96;2.282636;*;*
2380;J1853+04;285.10;27.19;0.757218;59004.780117;*
2381;J1853+0427;285.11;27.20;0.75719801568;57890.00;*
2382;J1853+0505;284.98;27.84;1.10480469655;53982;*
2383;J1853+0545;285.32;28.49;7.91137154739;53882;*
2384;J1853-0649;283.80;15.98;0.95407820746;55170.0;*
2385;J1853-0842A;283.53;14.11;465.23897161363;58685.702931;BT
2386;J1853+0853;285.53;31.61;0.25545016232;53097.00000;*
2387;J1853+1303;286.257304999;35.743350387;244.391377738396;56823.00;ELL1H
2388;J1854+0012g;284.77;22.95;369.003690;*;*
2389;J1854-0033g;284.74;22.19;2.766481;*;*
2390;J1854+0050;284.95;23.57;1.30330597336;56854.00;*
2391;J1854+0131g;284.99;24.25;0.489273;*;*
2392;J1854+0306;285.02;25.84;0.219403131079;54944;*
2393;J1854+0317;285.17;26.02;0.73182352685;54863.5;*
2394;J1854+0319;285.04;26.06;1.59098655638;56700;*
2395;J1854-0524;284.33;17.35;1.8381649782;57737;*
2396;J1854+0704g;285.63;29.77;2.217787;*;*
2397;B1852+10;286.1005;33.4594;1.74460092962;49692.00;*
2398;B1851-14;283.39726;8.44777;0.872147648765;49909.00;*
2399;J1854-1557;283.28;6.85;0.28959308043;*;*
2400;J1854+36;291.16;58.45;0.8;*;*
2401;J1855+0139g;285.18;24.36;2.251542;*;*
2402;J1855+0205;285.36;24.79;4.051588553357;54510.000;*
2403;J1855+0228g;285.42;25.16;3.949915;*;*
2404;J1855+0235g;285.45;25.28;1.017263;*;*
2405;J1855+0306;285.46;25.80;0.61215781184;57548.00;*
2406;J1855+0307;285.41;25.82;1.18294537068;52632.00000;*
2407;J1855+0327g;285.53;26.14;1.277433;*;*
2408;J1855+0339g;285.54;26.34;0.567750;*;*
2409;J1855+0422;285.63;27.07;0.59590979571;51446.000;*
2410;J1855+0424g;285.44;27.11;0.450400;*;*
2411;J1855+0455g;285.57;27.61;9.900010;*;*
2412;J1855+0511g;285.59;27.88;0.703497;*;*
2413;J1855+0527;285.64;28.15;0.71762550150;54248.1;*
2414;J1855+0626;285.81;29.13;1.890959;58375.00;*
2415;J1855+0700;285.84;29.69;3.86571065372;51991.00000;*
2416;J1855-0941;283.98;13.09;2.8951842554;51500.000;*
2417;J1855-1436;283.66;8.18;278.23441816295;57066;DD
2418;J1856+0011g;285.44;22.86;1.077041;*;*
2419;J1856+0102;285.45;23.72;1.61233860788;52568.00000;*
2420;B1853+01;285.39089;23.9146;3.7391619008;49780.00;*
2421;J1856+0211g;285.70;24.85;0.101111;*;*
2422;J1856+0243g;285.52;25.40;1.829491;*;*
2423;J1856+0245;285.76;25.43;12.359917476;54930.000;*
2424;J1856+0404;285.80;26.74;2.3795237875;51664.000;*
2425;J1856-0526;284.70;17.27;2.69917613841;53095.00000;*
2426;J1856+0615g;286.13;28.90;3.058385;*;*
2427;J1856+0912;286.49;31.84;0.4606806110;58135.00;*
2428;J1856-3754;281.52;-15.03;0.1417393685;53000.00;*
2429;B1854+00;285.58681;23.6260;2.80167766010;49694.00;*
2430;J1857+0143;285.82;24.38;7.15511976520;52632.00000;*
2431;J1857+0210;285.91;24.83;1.58482860482;51721.000;*
2432;B1855+02;285.930284;24.85612;2.40486905991;49554.00;*
2433;J1857+0214g;285.77;24.89;2.994998;*;*
2434;J1857+0224g;285.79;25.06;1.141618;*;*
2435;J1857+0300;285.90;25.66;1.29420009879;56700;*
2436;J1857+0526;286.20;28.08;2.85754146359;51800.000;*
2437;J1857+0809;286.52;30.77;1.98837251247;51991.00000;*
2438;B1855+09;286.863487475;32.321485158;186.4940783438289;55637;T2
2439;J1857-1027;284.45;12.27;0.27120710407;51650.000;*
2440;J1858-0024g;285.90;22.23;2.496256;*;*
2441;J1858+0026g;285.82;23.08;0.212104;*;*
2442;J1858+0215;286.09;24.89;1.3407916532;51720.000;*
2443;J1858+0239;286.14;25.29;5.0595972940;56441.00;*
2444;J1858+0241;286.31;25.30;0.21307273988;52111.00001;*
2445;J1858+0244g;286.07;25.37;383.141762;*;*
2446;J1858+0310g;286.14;25.80;2.682763;*;*
2447;J1858+0319;286.33;25.93;1.15281233141;56700;*
2448;J1858+0346;286.30;26.39;3.89341696386;54510.000;*
2449;J1858+0609g;286.54;28.76;2.064623;*;*
2450;J1858-0736;285.08;15.06;1.814689066;56108.5;*
2451;J1858-2216;283.47;0.48;419.46081729722;55800;ELL1
2452;J1858-5422;279.89;-31.40;423.728814;*;*
2453;J1859+00;286.30;23.23;1.786875;58982.867548;*
2454;J1859+0026g;286.32;23.03;116.686114;*;*
2455;J1859+0126g;286.25;24.04;1.044168;*;*
2456;J1859+0239g;286.41;25.25;17.822135;*;*
2457;J1859+0313g;286.57;25.80;621.118012;*;*
2458;J1859+0345;286.53;26.36;0.661590720545;57354.00;*
2459;J1859+0430g;286.61;27.09;2.973624;*;*
2460;J1859+0434g;286.76;27.14;2.181786;*;*
2461;J1859+0601;286.98;28.59;0.95756759282;52503.00000;*
2462;J1859+0603;286.97;28.63;1.96633214751;56700;*
2463;J1859+0658g;286.91;29.54;195.694716;*;*
2464;J1859+07;286.89;29.58;*;*;*
2465;J1859+1526;288.36;37.93;1.07069638835;49079.5;*
2466;J1859+7654;72.6850;78.72083;0.71749953039;56500;*
2467;J1900-0051;286.39;21.73;2.59609379619;51912.00000;*
2468;J1900-0134;286.21;21.02;0.545752603980;58269.0;*
2469;J1900+0213g;286.61;24.79;31.162356;*;*
2470;J1900+0227;286.76;25.02;2.67192804814;51721.000;*
2471;J1900+0308;286.90;25.69;203.6975581461;55255;ELL1
2472;J1900+0405g;286.97;26.63;13.815971;*;*
2473;J1900+0438;286.92;27.21;3.20190160725;56700;*
2474;J1900+0634;287.25;29.11;2.56496346332;52554.00000;*
2475;J1900+0715g;287.31;29.79;1.030460;*;*
2476;J1900-0933;285.32;13.07;0.702301863826;56979;*
2477;B1857-26;283.65;-3.29;1.6334285612669;48891.00;*
2478;J1900+30;291.87;53.18;1.660503;49717;*
2479;B1851-79;274.79;-56.68;0.7817427462;43565.1375;*
2480;J1901+00;286.76;23.08;1.285906;58977.880799;*
2481;J1901+0020g;286.67;22.89;4.655277;*;*
2482;J1901+0124;286.96;23.95;3.13659305047;52632.00000;*
2483;J1901-0125;286.53;21.14;358.422939;*;*
2484;B1859+01;286.947257;24.48217;3.469581974618;49298.00;*
2485;J1901+0234;287.00;25.12;1.12963680167;56700;*
2486;J1901+0254;286.99;25.45;0.76941220286;52626.00000;*
2487;J1901+0300;287.20;25.53;128.25813729784;56242.00;ELL1
2488;J1901-0312;286.23;19.37;2.81115883203;52608.00000;*
2489;J1901-0315;286.23;19.33;1.24736012308;53283.00000;*
2490;J1901+0315g;287.11;25.78;1.219780;*;*
2491;J1901+0320;286.98;25.88;1.57088341645;52503.00000;*
2492;B1859+03;287.14;26.05;1.52566882999;50027.00;*
2493;J1901+0355;287.19;26.46;1.80259278332;52352.00000;*
2494;J1901+0413;287.13;26.77;0.37550509899;51706.00;*
2495;J1901+0435;287.28;27.11;1.4480657907;53041.00000;*
2496;J1901+0459;287.27;27.51;1.14019389730;56700;*
2497;J1901+0510;287.48;27.68;1.6266597983;52618.00000;*
2498;J1901+0511;287.41;27.69;0.217373867646;56700;*
2499;J1901+0621;287.40;28.88;1.20192026148;52282.00000;*
2500;J1901+0659g;287.57;29.49;13.204807;*;*
2501;J1901+0712g;287.63;29.70;0.963660;*;*
2502;B1859+07;287.68096;29.77451;1.55279825358;49863.00;*
2503;J1901-0906;285.72;13.50;0.5611899770197;50873.00;*
2504;J1901+1306;288.60;35.56;0.54619216715;49079.5;*
2505;J1901-1740;284.64;5.00;0.51102339030;51500.000;*
2506;J1902+0235;287.29;25.09;2.407351699276;56835.00;*
2507;J1902+0248;287.41;25.31;0.81714203597;52554.00000;*
2508;J1902-0340;286.59;18.87;0.65587872702;52724.00001;*
2509;B1900+05;287.793855;28.41653;1.339445927984;49722.00;*
2510;B1900+06;287.88;28.75;1.48476895959;57600;*
2511;J1902+0723;287.86;29.88;2.0499674301;49079.5;*
2512;J1902+0809g;288.00;30.62;5.256794;*;*
2513;J1902-1036;285.75;11.98;1.270949152698;56916;*
2514;J1902+1141;288.44;34.14;2.4441500533;58377.00;*
2515;J1902-5105;280.99;-28.25;573.92104496683;55520.0;ELL1
2516;B1900+01;287.43;24.08;1.371164754792;57600;*
2517;J1903-0258;286.85;19.54;3.31720316669;53095.00000;*
2518;J1903+0327;287.56;25.94;465.135238339217;55000;DD
2519;J1903+0415;287.77;26.72;0.86850896567;57450.00;*
2520;J1903+0433g;287.77;27.02;0.071175;*;*
2521;J1903+0534g;287.96;28.02;2.796030;*;*
2522;J1903+0601;287.98;28.48;2.67296039604;52146.00000;*
2523;B1900-06;286.46;16.00;2.31540809127;57600;*
2524;J1903+0654;288.27;29.34;1.26385141176;56700;*
2525;J1903+0839g;288.51;31.07;216.450216;*;*
2526;J1903+0845g;288.45;31.18;6.529973;*;*
2527;J1903-0848;286.08;13.75;1.12698324186;54987;*
2528;J1903+0851g;288.31;31.29;0.811708;*;*
2529;J1903+0912;288.55;31.63;6.01270564706;57605.00;*
2530;J1903+0925;288.64;31.84;2.7999062123;53396.00000;*
2531;J1903+2225;290.97;44.70;1.5356610027;49079.5;*
2532;J1903-7051;277.70;-47.85;277.94006243351;56526.0;ELL1
2533;J1904+0004;287.42;22.54;7.16719146836;54377;*
2534;J1904+0056;287.51;23.42;2.28263881746;58677.00;*
2535;J1904-0150;287.37;20.62;2.63582983361;53107.00000;*
2536;J1904+0207g;287.83;24.56;198.412698;*;*
2537;J1904+0358g;287.98;26.41;1.330601;*;*
2538;J1904+0412;288.06;26.64;14.06570705975;51450.000;BT
2539;J1904+0415g;287.95;26.70;4.320588;*;*
2540;J1904+0451;288.28;27.28;164.1397912192;56242.00;*
2541;J1904+0519g;288.10;27.75;0.595050;*;*
2542;J1904+0535g;288.35;28.00;1.656287;*;*
2543;J1904+0553g;288.23;28.31;203.665988;*;*
2544;J1904+0603g;288.41;28.46;0.506347;*;*
2545;J1904+0738;288.44;30.07;4.785643098539;54760.000;*
2546;J1904+0800;288.47;30.43;3.79730407243;51911.000;*
2547;J1904+0823g;288.72;30.78;0.663249;*;*
2548;J1904+0836g;288.71;31.00;225.225225;*;*
2549;J1904+0852g;288.84;31.25;161.550889;*;*
2550;B1901+10;288.80;32.59;0.53862776663;51600.00;*
2551;J1904-11;286.11;11.03;381.679389;*;*
2552;J1904-1224;286.00920;10.1465;1.331898217656;51037.00;*
2553;J1904-1629;285.62;6.08;0.648755797479;57039;*
2554;J1904+33;293.85;55.12;2.4;*;*
2555;B1902-01;287.63;21.50;1.55476661906;57600;*
2556;J1905+0154A;287.95;24.34;313.1908972;53735;ELL1
2557;J1905+0400;288.29;26.41;264.242346143483;53700;*
2558;J1905+0414;288.19;26.65;*;*;*
2559;J1905+0450g;288.55;27.22;1.276650;*;*
2560;J1905+0600;288.47;28.42;2.26649578998;52048.00000;*
2561;J1905+0616;288.52;28.67;1.010401044919;51631;*
2562;J1905+0656g;288.79;29.31;0.398145;*;*
2563;B1903+07;288.86524;29.52216;1.54311449326;49466.00;*
2564;J1905+0758g;288.96;30.33;0.838392;*;*
2565;J1905+0902;288.99;31.41;4.581840341554;54570.000;*
2566;J1905+0920g;288.98;31.71;5.866135;*;*
2567;J1905+0936g;289.10;31.96;0.611804;*;*
2568;J1905+1034;289.23;32.93;0.579102438659;57737.00;*
2569;J1906+0055;288.23;23.31;358.48044708111;56408;ELL1
2570;J1906+0414;288.74;26.60;0.958440460657;53677.00000;*
2571;J1906+0454;288.78;27.26;480.01267196822;58100.0;ELL1
2572;J1906+0509;288.87;27.51;2.51515580675;56406;*
2573;B1904+06;288.990722;29.03254;3.741464667847;49613.00;*
2574;J1906+0646g;288.91;29.13;2.812781;*;*
2575;J1906+0649;288.90;29.19;0.77726386327;52317.00000;*
2576;J1906+0722;289.08;29.73;8.9666688432;55716;*
2577;J1906+0724;289.04;29.76;0.65083398554;57080.00;*
2578;J1906+0746;289.22;30.11;6.940918295;54289.00;DD
2579;J1906+0757g;289.20;30.28;17.485574;*;*
2580;J1906+0822g;289.26;30.70;2.307124;*;*
2581;J1906+0912;289.35;31.55;1.28974911667;51360.000;*
2582;J1906+1854;291.14;41.12;0.98126493300;49079.5;*
2583;J1907+0249;288.74;25.17;2.84188243708;52554.00000;*
2584;J1907+0255;288.64;25.27;1.61613383449;56700;*
2585;J1907+0345;288.75;26.10;4.16400754519;51999.00000;*
2586;J1907+0534;289.05;27.91;0.8784237673;51719.000;*
2587;J1907+0602;289.27;28.35;9.3779822336;54935;*
2588;J1907+0631;289.10;28.86;3.08977631356;56985;*
2589;J1907+0658g;289.31;29.28;4.580013;*;*
2590;J1907+0709g;289.45;29.45;2.906132;*;*
2591;J1907+0731;289.49;29.82;2.74969778755;52352.00000;*
2592;J1907+0740;289.47;29.98;1.74004448180;51354.000;*
2593;J1907+0833;289.67;30.85;5.9656054404;56161.00;*
2594;J1907+0859;289.47;31.31;0.654860719376;56700;*
2595;J1907+0918;289.62;31.61;4.422682683680;51319;*
2596;J1907+0919;289.58;31.63;0.19236888;53633;*
2597;J1907+1149;290.10;34.09;0.70414584243;53445.00000;*
2598;B1904+12;290.14;35.07;1.20904749012;51600.00;*
2599;J1907-1532;286.27;6.96;1.58168952978;55424;*
2600;B1905+39;298.12;61.83;0.8092202865133;48713.00;*
2601;J1907+57;317.29;77.67;2.358491;*;*
2602;J1908+0457;289.21;27.27;1.1809263676;49079.5;*
2603;J1908+0500;289.16;27.33;3.4361806630;49079.5;*
2604;J1908+0558;289.29;28.28;5.92847091341;57632.00;*
2605;J1908+0734;289.60;29.86;4.70914721426;49079.5;*
2606;J1908+0811g;289.83;30.45;5.505395;*;*
2607;J1908+0833;289.78;30.83;1.95270271662;56700;*
2608;J1908+0839;289.78;30.94;5.3938234402;51550.000;*
2609;J1908+0909;289.81;31.43;2.97128562854;51525.000;*
2610;B1906+09;290.07;31.52;1.20442764264;42832.5;*
2611;J1908+0949g;289.92;32.09;110.497238;*;*
2612;J1908+1035g;290.12;32.84;93.545370;*;*
2613;J1908+1351;290.74;36.07;0.3149773134;58489.00;*
2614;J1908+2105;292.29;43.20;389.955879788270;56930;ELL1
2615;J1908+2351;292.80;45.95;2.648459209;51561.0;*
2616;B1907+00;288.873582;22.43936;0.98333409776;48740.00;*
2617;B1907+02;289.282870;25.19544;1.010273259436;49695.00;*
2618;J1909+0616;289.85;28.53;1.3227639890;51720.000;*
2619;J1909+0641;289.81;28.94;1.348141403983;54870.000;*
2620;J1909+0657g;289.78;29.21;0.802639;*;*
2621;J1909+0749;289.89;30.08;4.2165396656;54870.000;*
2622;J1909+0905g;290.23;31.31;0.668950;*;*
2623;J1909+0912;290.16;31.45;4.4853252272;51496.000;*
2624;J1909+0930g;290.34;31.72;0.494858;*;*
2625;B1907+10;290.61;33.23;3.5255695764;57600;*
2626;J1909+1132g;290.63;33.73;147.058824;*;*
2627;J1909+1148;290.66;34.02;2.227442025412;56700;*
2628;J1909+1205;290.80;34.28;0.8134628618;55897.00;*
2629;J1909+1450;291.18;37.02;1.0039074133;49079.5;*
2630;J1909+1859;291.95;41.11;1.84348415434;49079.5;*
2631;J1909-3744;284.2208512143;-15.155520529;339.3156871298895;55635;T2
2632;J1910-0112;288.87;21.09;0.7349682846;53174.00000;*
2633;J1910+0225;289.36;24.69;2.95985099519;52586.00000;*
2634;B1907-03;288.66;19.14;1.98174395507;57600;*
2635;B1907+03;289.57961;26.2295;0.429136143440;50026.00;*
2636;J1910+0435;289.68;26.84;1.50448468116;57862.00;*
2637;J1910+0517;289.91;27.53;3.24624790060;56700;*
2638;J1910+0534;289.90;27.80;2.2081521031;51709.000;*
2639;J1910-0556;288.24;16.39;1.79337054324;57325;*
2640;J1910+0710;290.09;29.40;1.85650415521;57671.00;*
2641;J1910+0714;290.12;29.46;0.36867408202;49079.5;*
2642;J1910+0728;290.18;29.69;3.072996052959;52187.00000;*
2643;J1910+1017;290.66;32.48;2.43214991446;55938.00;*
2644;J1910+1026;290.80;32.62;1.88149220420;56334.00;*
2645;J1910+1054g;290.64;33.09;258.397933;*;*
2646;J1910+1117g;290.83;33.46;0.756704;*;*
2647;B1907+12;290.98666;34.6968;0.693605570599;48741.00;*
2648;J1910+1256;291.041413932;35.10722037;200.6588052942980;56398.00;DD
2649;J1910+56;319.04;77.32;2.924832;*;*
2650;J1910-5959A;281.15;-37.23;306.167445835148;51920.000;DD
2651;J1910-5959B;281.02;-37.22;119.64873284502;52000.0;*
2652;J1910-5959C;281.05;-37.26;189.48987107047;51910.0;*
2653;J1910-5959D;281.02;-37.22;110.67719198432;51910.0;*
2654;J1910-5959E;281.02;-37.22;218.73385758998;51910.0;*
2655;J1910-5959F;281.02;-37.22;117.8481780116;58700;*
2656;J1911+00;289.54;22.85;0.1441;52318;*
2657;B1908+00A;289.43;23.28;276.35575461663;53000;ELL1
2658;J1911+0101B;289.44;23.28;185.7242772016;53000;*
2659;J1911+0751g;290.62;30.01;1.254847;*;*
2660;J1911+0921;290.89;31.51;3.65354515394;56041.00;*
2661;J1911+0925;290.96;31.56;3.08777735214;55982.00;*
2662;J1911+0939g;290.90;31.80;2.736203;*;*
2663;J1911+1051;291.12;32.99;5.2390899312;56578.00;*
2664;J1911-1114;287.95;11.09;275.8053380433;55000;ELL1
2665;J1911+1252g;291.41;34.99;36.710720;*;*
2666;J1911+1301;291.46;35.14;0.98964658135;57915.00;*
2667;J1911+1336;291.71;35.71;3.333421769280;58410.00;*
2668;J1911+1347;291.716925469;35.886430901;216.1712305730160;57206.00;*
2669;J1911+1758;292.55;40.02;2.1719968758;49079.5;*
2670;J1912+0934g;291.18;31.68;1.114243;*;*
2671;B1910+10;291.39;32.71;2.44290034442;51600.00;*
2672;J1912+1105g;291.38;33.19;1.490957;*;*
2673;J1912+1417g;291.99;36.35;315.457413;*;*
2674;B1910+20;293.48;43.04;0.4478342454993;48740.00;*
2675;J1912+2525;294.43;47.34;1.60777844482;49079.5;*
2676;B1911-04;289.34;17.53;1.210747852620;46634.00;*
2677;J1913+0446;290.72;26.89;0.61876215365;51832.34029;*
2678;J1913+0523;290.69;27.53;1.510579895499;58290.00;*
2679;J1913+0618;290.81;28.43;198.93129209203;57696.0;DD
2680;J1913+0657;290.99;29.07;0.79543034577;56700;*
2681;J1913+0832;291.10;30.65;7.4399777798;51685.000;*
2682;J1913+0904;291.29;31.17;6.1257324056;53249.00000;*
2683;B1911+09;291.53;31.68;0.805175928940;51600.00;*
2684;J1913+1000;291.37;32.10;1.19453163035;52187.00000;*
2685;J1913+1011;291.48;32.27;27.84847205371;51697.000;*
2686;J1913+1037g;291.71;32.67;2.303033;*;*
2687;J1913+1050;291.67;32.91;5.26129961343;56700;*
2688;J1913+1054g;291.54;32.98;2.219165;*;*
2689;J1913+1102;291.67;33.10;36.65016488379;56357;DD
2690;J1913+11025;291.74;33.11;1.082401121651;56356.00;*
2691;J1913+1145;291.87;33.81;3.2672409162;51290.000;*
2692;J1913+1330;292.07;35.55;1.0829644010729;55090.9;*
2693;B1911+13;292.20;36.05;1.917645876757;49910.00;*
2694;J1913+3732;299.14;59.13;1.174979126543;56100;*
2695;J1914+0219;290.49;24.46;2.18566539717;53040.00000;*
2696;J1914+0625;291.07;28.51;1.137799550785;56964.00;*
2697;J1914+0631;291.13;28.62;1.44131428222;52582.00000;*
2698;J1914+0659;291.21;29.10;54.01953250261;56351.0;*
2699;J1914+0805;291.33;30.16;2.19539262108;58528.00;*
2700;J1914+0838;291.53;30.70;2.27252128588;56825.00;*
2701;J1914+1029g;291.83;32.52;0.402416;*;*
2702;J1914+1054g;291.83;32.95;7.200979;*;*
2703;B1911+11;291.93;33.41;1.6639004423;42826.5;*
2704;J1914+1228g;292.35;34.46;0.439068;*;*
2705;J1914+1428;292.73;36.45;0.86242599125;56000.00;*
2706;J1915+0227;290.69;24.57;3.151529643192;53036.00000;*
2707;J1915+0639;291.60;28.69;1.55245717093;57374.00;*
2708;J1915+0738;291.63;29.68;0.64821230040;49079.5;*
2709;J1915+0752;291.56;29.92;0.485834572714;53048;*
2710;J1915+0832g;291.70;30.57;0.368991;*;*
2711;J1915+0838;291.75;30.68;2.9173503286;52025.00000;*
2712;B1913+10;292.10;32.16;2.471871539032;57600;*
2713;J1915-11;288.70;10.73;0.45935;56657;*
2714;J1915+1145;292.40;33.74;5.75880304823;56367.00;*
2715;J1915+1150;292.34;33.83;9.995906216;55927.00;*
2716;J1915+1410;292.88;36.13;3.36141095625;53399.00000;*
2717;B1913+16;293.23;38.04;16.940537785677;52984.0;DDH
2718;B1913+167;293.32880;38.71225;0.618723247886;48867.00;*
2719;J1916+0741g;291.88;29.69;89.126560;*;*
2720;J1916+0748;292.07;29.78;1.8458626640;53048;*
2721;J1916+0748g;292.11;29.77;1.152193;*;*
2722;J1916+0844;292.08;30.72;2.27275169413;52018.00000;*
2723;J1916+0852;292.13;30.86;0.45813851213;52352.00000;*
2724;B1914+09;292.339415;31.824492;3.700216735057;49910.00;*
2725;J1916+1023;292.46;32.34;0.6179175370;52529.00001;*
2726;B1913+105;292.36;32.49;1.58990165369;47469.8275;*
2727;J1916+1030g;292.52;32.45;2.862213;*;*
2728;J1916+1225;292.76;34.38;4.39777933831;54570.000;*
2729;B1914+13;293.10;35.12;3.548050079;57600;*
2730;J1916-2939;286.69;-7.32;0.8008861232865;57346;*
2731;J1916+3224;297.92;54.02;0.87915973565;57638;*
2732;J1917+0743g;292.21;29.68;1.229302;*;*
2733;J1917+0834;292.47;30.52;0.4695573383935;52345;*
2734;J1917+1046g;292.90;32.67;11.398609;*;*
